customer_id,invoice_id,list_of_goods
2302,9359010,"['pokemon shield', 'cider', 'ground beef', 'whole weat flour', 'corn', 'pokemon sword', 'hand protein bar', 'asparagus', 'mint', 'phone charger']"
888,4875503,"['beer', 'white wine', 'light cream', 'vacuum cleaner', 'metroid fusion', 'sandwich', 'corn', 'pokemon sword', 'pokemon violet', 'iphone 8', 'ratchet & clank 3', 'pokemon scarlet', 'phone charger']"
7298,639439,"['pet food', 'pokemon shield', 'white wine', 'tomatoes', 'bluetooth headphones', 'pokemon sword', 'iphone 8', 'pokemon violet', 'gums', 'samsung galaxy 10', 'black beer']"
156,10792848,"['pokemon shield', 'strong cheese', 'almonds', 'deodorant', 'megaman zero 2', 'final fantasy XXII', 'pokemon violet', 'ratchet & clank', 'milk', 'iPad', 'fresh tuna', 'final fantasy XX', 'metroid prime', 'toothpaste']"
6297,4103488,"['pokemon shield', 'ratchet & clank 2', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'ratchet & clank', 'hot dogs', 'ratchet & clank 3', 'airpods']"
2098,10927137,"['pokemon shield', 'cider', 'metroid fusion', 'shrimp', 'iphone 8', 'ratchet & clank 3', 'portal 2', 'phone charger', 'strawberries']"
78,2858216,"['pokemon shield', 'avocado', 'cider', 'metroid fusion', 'whole weat flour', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'beats headphones', 'honey', 'half-life 2', 'phone charger', 'cream']"
5738,4800274,"['ratchet & clank 2', 'google tablet', 'bacon', 'cider', 'pokemon sword', 'iMac', 'ratchet & clank 3', 'iPad', 'cottage cheese', 'black beer', 'ketchup', 'metroid prime']"
5373,11811447,"['pokemon shield', 'strong cheese', 'pickles', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'iphone 8', 'salad', 'phone charger', 'metroid prime']"
2678,9587728,"['pokemon shield', 'ratchet & clank 2', 'green beans', 'megaman zero 2', 'pokemon sword', 'pokemon violet', 'asparagus', 'yams', 'shallot', 'airpods', 'burger sauce', 'pokemon scarlet', 'phone charger', 'herb & pepper']"
4703,4269109,"['megaman zero', 'cider', 'metroid fusion', 'pokemon sword', 'iPad', 'oil']"
10368,12195811,"['pokemon shield', 'pokemon scarlet', 'toilet paper', 'cologne', 'french fries', 'bluetooth headphones', 'portal', 'minecraft', 'pokemon sword', 'ratchet & clank 3', 'vegetables mix', 'phone car charger', 'french wine']"
1360,11448976,"['pokemon shield', 'pokemon sword', 'pokemon violet', 'turkey', 'burger sauce', 'pokemon scarlet']"
4494,7753417,"['tomato juice', 'chocolate bread', 'extra dark chocolate', 'bluetooth headphones', 'pokemon sword', 'pokemon violet', 'barbecue sauce', 'tea', 'muffins']"
4802,3725926,"['pokemon shield', 'white wine', 'fresh bread', 'olive oil', 'burgers', 'pokemon sword', 'beats headphones', 'phone charger', 'muffins', 'eggplant']"
7553,9622848,"['bramble', 'white wine', 'half-life: alyx', 'megaman zero 3', 'pokemon violet', 'asparagus', 'ratchet & clank 3', 'airpods', 'pokemon scarlet', 'samsung galaxy 10']"
10098,11555434,"['pokemon shield', 'ratchet & clank 2', 'tomatoes', 'chocolate bread', 'cauliflower', 'pokemon sword', 'shrimp', 'pokemon violet', 'airpods', 'oil', 'pokemon scarlet', 'phone charger', 'samsung galaxy 10', 'metroid prime']"
1262,4788111,"['pokemon shield', 'google tablet', 'ratchet & clank 2', 'chocolate bread', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'asparagus', 'airpods', 'dessert wine', 'pokemon scarlet', 'catfish', 'energy drink']"
645,8507895,"['pokemon shield', 'white wine', 'frozen smoothie', 'pokemon sword', 'pokemon violet', 'asparagus', 'whole wheat pasta', 'honey', 'chili']"
6606,10489494,"['pokemon shield', 'avocado', 'burgers', 'bluetooth headphones', 'pokemon sword', 'iMac', 'pokemon violet', 'zucchini', 'gums', 'iPad', 'ratchet & clank 3', 'brownies', 'phone car charger']"
6727,8456021,"['pokemon shield', 'white wine', 'flax seed', 'blueberries', 'cauliflower', 'frozen smoothie', 'megaman zero 2', 'corn', 'pokemon sword', 'pokemon violet', 'airpods', 'french wine']"
42,7461309,"['pokemon shield', 'almonds', 'ratchet & clank 2', 'cake', 'black tea', 'bacon', 'ground beef', 'metroid fusion', 'pokemon sword', 'iphone 8', 'ratchet & clank', 'iPad', 'pokemon scarlet', 'final fantasy XXII', 'cereals']"
2123,712921,"['google tablet', 'mint green tea', 'ground beef', 'iPad', 'ratchet & clank 3', 'airpods', 'beats headphones', 'pokemon scarlet', 'catfish', 'protein bar']"
9619,2512055,"['pokemon shield', 'ratchet & clank 2', 'chocolate bread', 'cider', 'chutney', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'half-life 2', 'pokemon scarlet', 'ketchup', 'toothpaste']"
9,1066793,"['pokemon shield', 'white wine', 'pokemon sword', 'iphone 8', 'airpods', 'megaman zero 4', 'metroid prime']"
4691,781140,"['pokemon shield', 'white wine', 'pokemon sword', 'pokemon violet', 'french wine']"
8254,492162,"['pokemon shield', 'ratchet & clank 2', 'pickles', 'burgers', 'canned_tuna', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'beats headphones', 'airpods', 'portal 2', 'samsung galaxy 10', 'laptop']"
8752,3482527,"['pokemon shield', 'tomatoes', 'whole weat flour', 'portal', 'red wine', 'vacuum cleaner', 'pokemon sword', 'iphone 8', 'gluten free bar', 'beats headphones', 'final fantasy XXII', 'metroid prime']"
9617,11106520,"['pokemon shield', 'ratchet & clank 2', 'megaman zero', 'ham', 'portal', 'corn', 'shrimp', 'chocolate', 'melons', 'metroid prime']"
2703,5584495,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'spinach', 'blueberries', 'pokemon sword', 'pokemon violet', 'ratchet & clank 3', 'candy bars', 'airpods', 'oil', 'pokemon scarlet', 'cauliflower']"
6733,8239739,"['ratchet & clank 2', 'google tablet', 'trout', 'canned_tuna', 'parmesan cheese', 'tomatoes', 'mint green tea', 'megaman zero 3', 'sandwich', 'bluetooth headphones', 'pokemon sword', 'cake', 'pokemon violet', 'airpods']"
6459,1911409,"['white wine', 'google tablet', 'mint green tea', 'black tea', 'burgers', 'cologne', 'megaman zero 2', 'pokemon sword', 'hot dogs', 'low fat yogurt', 'phone charger']"
3102,1442770,"['white wine', 'tomato juice', 'pokemon sword', 'ratchet & clank 3', 'pokemon scarlet', 'black beer', 'laptop']"
5370,4993965,"['pokemon shield', 'tomato juice', 'ratchet & clank 2', 'cake', 'iMac', 'pokemon violet', 'oil']"
5036,6658571,"['soup', 'vacuum cleaner', 'body spray', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'pokemon scarlet', 'samsung galaxy 10', 'metroid prime']"
8458,7169104,"['ratchet & clank 2', 'butter', 'cider', 'red wine', 'pokemon sword', 'iMac', 'frozen vegetables', 'light mayo', 'phone car charger', 'cookies', 'green tea', 'antioxydant juice']"
4483,11402491,"['pokemon shield', 'butter', 'cider', 'megaman zero 2', 'cooking oil', 'pokemon sword', 'minecraft', 'ratchet & clank 3']"
6313,10263640,"['pokemon shield', 'white wine', 'spinach', 'olive oil', 'metroid fusion', 'iMac', 'pokemon scarlet', 'mayonnaise', 'black beer', 'herb & pepper']"
2261,9177619,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'parmesan cheese', 'pokemon sword', 'iMac', 'pokemon violet', 'megaman zero 4', 'oil', 'pokemon scarlet', 'final fantasy XX', 'strawberries']"
8530,10173277,"['almonds', 'megaman zero', 'black tea', 'pokemon sword', 'minecraft', 'pokemon violet', 'rice']"
1667,9214148,"['pokemon shield', 'cider', 'pokemon sword', 'pokemon violet']"
5606,2300331,"['white wine', 'shower gel', 'chocolate bread', 'ham', 'cider', 'sandwich', 'pokemon sword', 'ratchet & clank', 'asparagus', 'shallot', 'low fat yogurt', 'pokemon scarlet', 'metroid prime', 'strawberries']"
1,5192649,"['pokemon shield', 'white wine', 'cider', 'pokemon sword', 'pokemon violet', 'hot dogs', 'gluten free bar', 'pokemon scarlet']"
9139,2833189,"['pokemon shield', 'pokemon sword', 'bacon']"
9770,10544235,"['pokemon shield', 'eggs', 'trout', 'cider', 'pokemon sword', 'asparagus', 'ratchet & clank 3', 'beats headphones', 'pasta', 'fresh tuna', 'iPad', 'oatmeal']"
10291,6396801,"['final fantasy XIX', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'ratchet & clank 3', 'soda', 'green grapes', 'black beer', 'ketchup']"
4882,10461001,"['pokemon shield', 'black tea', 'zucchini', 'pokemon violet', 'mashed potato', 'meatballs', 'shampoo', 'french wine']"
10461,10786934,"['seabass', 'tomato juice', 'megaman zero', 'grated cheese', 'french fries', 'pokemon sword', 'pokemon violet', 'oil']"
4492,3900705,"['pokemon shield', 'white wine', 'google tablet', 'mint green tea', 'cider', 'pokemon sword', 'asparagus', 'beats headphones', 'airpods', 'fresh tuna', 'portal 2', 'phone charger']"
6733,10529420,"['pokemon shield', 'ratchet & clank 2', 'cider', 'portal', 'metroid fusion', 'pokemon sword', 'oil', 'ratchet & clank', 'beats headphones', 'green grapes', 'half-life 2', 'pokemon scarlet']"
6578,4997935,"['pokemon shield', 'white wine', 'megaman zero 3', 'pokemon sword', 'minecraft', 'pokemon violet', 'ratchet & clank', 'candy bars', 'muffins', 'metroid prime']"
8810,11756058,"['laptop', 'butter', 'blueberries', 'half-life: alyx', 'pokemon sword', 'iMac', 'asparagus', 'ratchet & clank', 'shallot', 'ratchet & clank 3', 'turkey', 'pokemon scarlet', 'metroid prime']"
8074,11575213,"['spinach', 'white wine', 'soup', 'napkins', 'metroid fusion', 'cooking oil', 'pokemon sword', 'honey', 'airpods', 'metroid prime']"
3492,364899,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'ham', 'cider', 'pokemon sword', 'ratchet & clank', 'cauliflower']"
4140,3911389,"['seabass', 'pokemon shield', 'google tablet', 'burgers', 'black beer', 'pokemon sword', 'pokemon scarlet', 'tooth brush']"
8628,2018037,"['pokemon shield', 'white wine', 'low fat yogurt', 'ratchet & clank 3', 'airpods', 'pokemon scarlet']"
1191,3101761,"['flax seed', 'white wine', 'ratchet & clank 2', 'chocolate bread', 'pokemon sword', 'beats headphones', 'airpods']"
7758,6847937,"['olive oil', 'pokemon sword', 'pokemon violet', 'champagne', 'burger sauce', 'soda', 'pokemon scarlet', 'razor']"
6645,5622356,"['pokemon shield', 'shower gel', 'half-life: alyx', 'pokemon sword', 'airpods', 'phone car charger', 'samsung galaxy 10']"
4713,7006024,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'spinach', 'light cream', 'pokemon sword', 'shallot', 'iPad', 'pokemon scarlet']"
6051,4676423,"['pokemon shield', 'white wine', 'google tablet', 'megaman zero', 'eggs', 'pokemon violet', 'whole wheat pasta', 'low fat yogurt', 'ratchet & clank 3', 'airpods', 'chocolate', 'metroid prime']"
9233,5765740,"['pokemon shield', 'white wine', 'tomato juice', 'avocado', 'bluetooth headphones', 'ratchet & clank', 'ratchet & clank 3', 'shampoo']"
8636,2785916,"['pokemon shield', 'white wine', 'fromage blanc', 'tomato juice', 'metroid fusion', 'bluetooth headphones', 'pokemon sword', 'shrimp', 'ratchet & clank 3', 'champagne', 'airpods', 'dessert wine', 'black beer', 'metroid prime']"
4339,2408935,"['seabass', 'pokemon shield', 'google tablet', 'mint green tea', 'cooking oil', 'pokemon sword', 'ratchet & clank 3', 'beats headphones', 'vegetables mix', 'herb & pepper', 'metroid prime']"
4651,2086213,"['pokemon violet', 'cider', 'mayonnaise', 'pokemon shield']"
9250,3031965,"['pokemon shield', 'pancakes', 'cake', 'megaman zero 2', 'pokemon sword', 'airpods', 'cauliflower']"
7477,8363023,"['pokemon shield', 'white wine', 'cake', 'google tablet', 'tomato juice', 'mineral water', 'metroid fusion', 'pokemon sword', 'hand protein bar', 'pokemon violet', 'iphone 8', 'pokemon scarlet']"
1303,6941703,"['seabass', 'pokemon shield', 'white wine', 'canned_tuna', 'bluetooth headphones', 'pokemon sword', 'soda', 'antioxydant juice', 'metroid prime']"
6570,3143865,"['pokemon shield', 'tomato juice', 'fromage blanc', 'metroid fusion', 'megaman zero 2', 'cooking oil', 'pokemon sword', 'minecraft', 'pokemon violet', 'mashed potato', 'candy bars', 'airpods', 'pepper', 'pokemon scarlet', 'samsung galaxy 10']"
4819,6343978,"['pokemon shield', 'spinach', 'ratchet & clank 2', 'vacuum cleaner', 'cooking oil', 'pokemon sword', 'oil', 'pokemon scarlet', 'final fantasy XXII', 'cauliflower']"
4644,2799034,"['spinach', 'white wine', 'ratchet & clank 2', 'ham', 'cider', 'ground beef', 'minecraft', 'asparagus', 'low fat yogurt', 'beats headphones', 'burger sauce', 'metroid prime']"
4960,11772825,"['pokemon shield', 'burgers', 'half-life: alyx', 'vacuum cleaner', 'metroid fusion', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'milk', 'pokemon scarlet']"
5036,8448099,"['pokemon shield', 'ratchet & clank 2', 'vacuum cleaner', 'metroid fusion', 'cooking oil', 'pokemon sword', 'iphone 8', 'airpods', 'pokemon scarlet', 'escalope']"
10098,10830567,"['white wine', 'google tablet', 'black tea', 'burgers', 'cider', 'whole weat flour', 'pokemon sword', 'pokemon violet', 'iphone 8']"
10023,198303,"['seabass', 'deodorant', 'final fantasy XX', 'zucchini', 'cotton buds', 'ratchet & clank', 'airpods', 'phone charger']"
7522,964216,"['pokemon shield', 'white wine', 'fromage blanc', 'deodorant', 'blueberries', 'cider', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'beats headphones', 'ratchet & clank 3', 'airpods', 'chili']"
4435,11811088,"['pokemon sword', 'minecraft', 'pokemon violet', 'ratchet & clank', 'burger sauce', 'half-life 2', 'pokemon scarlet', 'muffins']"
1765,11409853,"['spinach', 'pokemon shield', 'white wine', 'cider', 'metroid fusion', 'pokemon sword', 'ratchet & clank', 'low fat yogurt', 'chili', 'burger sauce', 'pokemon scarlet', 'escalope', 'metroid prime', 'toothpaste']"
3588,10458581,"['pokemon shield', 'white wine', 'vacuum cleaner', 'cooking oil', 'pokemon sword', 'cotton buds', 'pokemon violet', 'ratchet & clank', 'asparagus', 'ratchet & clank 3', 'pokemon scarlet', 'phone charger', 'black beer', 'eggplant']"
5311,11173654,"['beer', 'chocolate bread', 'sparkling water', 'pokemon sword', 'ratchet & clank']"
206,6919003,"['pokemon shield', 'beer', 'spaghetti', 'metroid fusion', 'megaman zero 3', 'minecraft', 'iMac', 'hand protein bar', 'ratchet & clank', 'pokemon sword', 'milk']"
5946,4382053,"['pokemon shield', 'grated cheese', 'deodorant', 'burgers', 'bacon', 'cider', 'pokemon sword', 'pokemon violet', 'green tea', 'strong cheese']"
1510,2076332,"['pet food', 'pokemon shield', 'ratchet & clank 2', 'megaman zero', 'sparkling water', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'burger sauce', 'pokemon scarlet', 'energy drink']"
7624,11899470,"['pokemon shield', 'google tablet', 'whole weat flour', 'pokemon sword', 'frozen vegetables', 'ratchet & clank 3']"
4220,4451458,"['pokemon shield', 'beer', 'half-life: alyx', 'portal', 'pokemon sword', 'hand protein bar', 'ratchet & clank', 'water spray', 'ratchet & clank 3', 'airpods', 'final fantasy XX']"
7758,4466388,"['green tea', 'blueberries', 'cider', 'metroid fusion', 'pokemon sword', 'iMac', 'frozen vegetables', 'ratchet & clank', 'burger sauce', 'samsung galaxy 10']"
8645,1648922,"['white wine', 'megaman zero', 'grated cheese', 'cider', 'pokemon sword', 'pokemon violet', 'light mayo', 'half-life 2', 'portal 2']"
6903,7725310,"['yogurt cake', 'pokemon sword', 'iMac', 'iphone 8', 'low fat yogurt', 'airpods', 'portal 2', 'catfish', 'metroid prime']"
4726,1845297,"['pokemon shield', 'pokemon sword', 'iphone 8', 'pokemon violet', 'pokemon scarlet']"
406,7905337,"['pokemon shield', 'cologne', 'megaman zero 3', 'pokemon violet', 'ratchet & clank', 'hot dogs', 'iPad', 'chili', 'nonfat milk', 'salmon']"
5957,4337067,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'google tablet', 'fromage blanc', 'megaman zero 2', 'bluetooth headphones', 'pokemon sword', 'ratchet & clank', 'ratchet & clank 3', 'light mayo', 'airpods', 'pokemon scarlet', 'samsung galaxy 10']"
6418,649529,"['white wine', 'black tea', 'green beans', 'half-life: alyx', 'cider', 'pokemon sword', 'iMac', 'zucchini', 'ratchet & clank', 'tooth brush', 'fresh tuna', 'phone car charger', 'french wine', 'energy drink']"
6733,421329,"['pokemon shield', 'chocolate bread', 'cider', 'megaman zero 2', 'portal', 'cooking oil', 'pokemon sword', 'pokemon violet', 'hot dogs', 'pokemon scarlet', 'antioxydant juice']"
3171,8777541,"['pokemon shield', 'white wine', 'beer', 'light cream', 'chocolate bread', 'sparkling water', 'iphone 8', 'gums']"
4957,11592566,"['pokemon shield', 'white wine', 'ratchet & clank 2', 'megaman zero 2', 'pokemon sword', 'zucchini', 'pokemon violet', 'ratchet & clank', 'portal 2', 'phone charger', 'french wine']"
6193,8726694,"['pokemon shield', 'beer', 'ratchet & clank 2', 'white wine', 'french fries', 'pokemon sword', 'minecraft', 'pokemon violet', 'shallot', 'ratchet & clank 3', 'green grapes', 'samsung galaxy 10']"
9313,5315834,"['pokemon shield', 'white wine', 'google tablet', 'pokemon sword', 'phone car charger', 'ratchet & clank', 'ratchet & clank 3', 'honey', 'fresh tuna', 'pokemon scarlet', 'phone charger', 'metroid prime']"
4738,3521701,"['pokemon shield', 'grated cheese', 'pokemon sword', 'water spray', 'herb & pepper']"
7106,408860,"['body spray', 'pokemon sword', 'cotton buds', 'pokemon violet', 'gums', 'pokemon scarlet', 'muffins']"
2261,59669,"['google tablet', 'burgers', 'cider', 'portal', 'body spray', 'pokemon sword', 'airpods', 'oil', 'pokemon scarlet']"
5896,2381792,"['pokemon shield', 'white wine', 'bacon', 'blueberries', 'cider', 'sandwich', 'cooking oil', 'pokemon sword', 'ratchet & clank', 'shallot', 'beats headphones', 'burger sauce', 'half-life 2', 'pokemon scarlet']"
9724,2140137,"['pokemon shield', 'ratchet & clank 2', 'megaman zero', 'green beans', 'metroid fusion', 'body spray', 'pokemon sword', 'pokemon violet', 'ratchet & clank', 'iphone 8', 'pokemon scarlet', 'chicken', 'carrots']"
156,1817293,"['canned_tuna', 'green beans', 'pokemon sword', 'gluten free bar', 'pepper', 'pokemon scarlet', 'muffins', 'metroid prime']"
7269,6303475,"['white wine', 'ratchet & clank 2', 'chutney', 'cooking oil', 'pokemon sword', 'final fantasy XX', 'hot dogs', 'asparagus', 'gums', 'melons', 'metroid prime']"
1258,9981804,"['white wine', 'ratchet & clank 2', 'pokemon sword', 'whole wheat pasta', 'ratchet & clank', 'pokemon violet', 'phone car charger', 'samsung galaxy 10', 'escalope', 'metroid prime']"
6733,7287260,"['pokemon shield', 'white wine', 'half-life: alyx', 'vacuum cleaner', 'pokemon sword', 'pokemon violet', 'pokemon scarlet', 'phone charger', 'laptop']"
889,11795984,"['pokemon shield', 'google tablet', 'ratchet & clank 2', 'cake', 'canned_tuna', 'chocolate bread', 'green beans', 'frozen smoothie', 'pokemon sword', 'asparagus', 'beats headphones', 'brownies', 'barbecue sauce', 'pokemon scarlet', 'melons', 'samsung galaxy 10']"
